Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,1,11.01000023,35.18999863,Late delivery,1,29,Shop By Sport,Louisville,EE. UU.,XXXXXXXXX,Deborah,185,Smith,XXXXXXXXX,Consumer,KY,9295 Emerald Downs,40214.0,5,Golf,38.15983963,-85.59026337,Pacific Asia,Adana,Turquía,185,10/26/2016 20:26,45546,627,4.800000191,0.119999997,113820,39.99000168,0.310000002,1,39.99000168,35.18999863,11.01000023,West Asia,Adana,ON_HOLD,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/28/2016 20:26,First Class
TRANSFER,6,4,407.3999939,1455.0,Shipping canceled,0,64,Computers,Lansdale,EE. UU.,XXXXXXXXX,Iola,18098,Pitts,XXXXXXXXX,Home Office,PA,8205 Silver Treasure Loop,19446.0,10,Technology,40.24383545,-75.28388214,Pacific Asia,Bandung,Indonesia,18098,12/24/2017 4:05,74545,1351,45.0,0.029999999,177860,1500.0,0.280000001,1,1500.0,1455.0,407.3999939,Southeast Asia,Java Occidental,SUSPECTED_FRAUD,,1351,64,,http://images.acmesports.sports/Dell+Laptop,Dell Laptop,1500.0,0,12/30/2017 4:05,Standard Class
DEBIT,3,4,110.5500031,283.4700012,Advance shipping,0,9,Cardio Equipment,Detroit,EE. UU.,XXXXXXXXX,Andrea,9640,Leonard,XXXXXXXXX,Consumer,MI,6007 Wishing Common,48213.0,3,Footwear,42.39391327,-83.00836945,Pacific Asia,Geelong,Australia,9640,2/16/2016 21:19,28217,191,16.5,0.059999999,70572,99.98999786,0.389999986,3,299.9700012,283.4700012,110.5500031,Oceania,Victoria,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2/19/2016 21:19,Standard Class
PAYMENT,3,4,63.75,169.9900055,Advance shipping,0,48,Water Sports,Endicott,EE. UU.,XXXXXXXXX,Mary,6808,Smith,XXXXXXXXX,Corporate,NY,7740 Dusty Berry Quay,13760.0,7,Fan Shop,42.07463837,-76.1240387,USCA,Kitchener,Canada,6808,8/30/2016 13:41,41622,1073,30.0,0.150000006,103902,199.9900055,0.379999995,1,199.9900055,169.9900055,63.75,Canada,Ontario,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,9/2/2016 13:41,Standard Class
DEBIT,5,4,20.59000015,114.3899994,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Samantha,8773,Floyd,XXXXXXXXX,Consumer,PR,4152 Burning Prairie Square,725.0,4,Apparel,18.2713604,-66.3705368,Pacific Asia,Lahore,Pakistán,8773,1/30/2016 4:21,27004,403,15.60000038,0.119999997,67638,129.9900055,0.180000007,1,129.9900055,114.3899994,20.59000015,South Asia,Punyab,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/4/2016 4:21,Standard Class
CASH,6,4,9.390000343,57.59000015,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Karen,5074,Smith,XXXXXXXXX,Consumer,PR,1063 Fallen Subdivision,725.0,4,Apparel,18.20542717,-66.37052918,LATAM,Tegucigalpa,Honduras,5074,2/10/2015 1:20,2745,365,2.400000095,0.039999999,6878,59.99000168,0.159999996,1,59.99000168,57.59000015,9.390000343,Central America,Francisco Morazán,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/16/2015 1:20,Standard Class
PAYMENT,1,0,6.0,19.98999977,Late delivery,1,32,Golf Apparel,Caguas,Puerto Rico,XXXXXXXXX,Lawrence,724,Mclaughlin,XXXXXXXXX,Home Office,PR,7291 Shady Nectar Cape,725.0,6,Outdoors,18.2275734,-66.0435791,Pacific Asia,Sydney,Australia,724,1/11/2016 21:01,25750,703,0.0,0.0,64488,19.98999977,0.300000012,1,19.98999977,19.98999977,6.0,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,703,32,,http://images.acmesports.sports/Top+Flite+Women%27s+2014+XL+Hybrid,Top Flite Women's 2014 XL Hybrid,19.98999977,0,1/12/2016 9:01,Same Day
DEBIT,2,1,61.63999939,189.6600037,Late delivery,1,65,Consumer Electronics,Union City,EE. UU.,XXXXXXXXX,Martina,14469,Carver,XXXXXXXXX,Consumer,NJ,2056 Misty Grove Rise,7087.0,10,Technology,40.7615242,-74.03826904,Europe,Hamm,Alemania,14469,11/1/2017 4:40,70916,1352,63.22000122,0.25,174231,252.8800049,0.330000013,1,252.8800049,189.6600037,61.63999939,Western Europe,Renania del Norte-Westfalia,COMPLETE,,1352,65,,http://images.acmesports.sports/Industrial+consumer+electronics,Industrial consumer electronics,252.8800049,0,11/3/2017 4:40,First Class
CASH,2,1,110.2399979,224.9900055,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Teresa,10351,Gray,XXXXXXXXX,Home Office,PR,8021 Misty Plaza,725.0,7,Fan Shop,18.28886795,-66.37054443,Europe,Miass,Rusia,10351,12/24/2016 17:43,49580,957,75.0,0.25,123909,299.980011,0.49000001,1,299.980011,224.9900055,110.2399979,Eastern Europe,Cheliábinsk,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/26/2016 17:43,First Class
DEBIT,2,1,-62.63999939,78.30000305,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,XXXXXXXXX,Joshua,2451,Garcia,XXXXXXXXX,Corporate,PR,2437 Thunder Oak Highway,725.0,5,Golf,18.27152634,-66.37050629,USCA,Calgary,Canada,2451,9/7/2016 10:52,42162,564,11.69999981,0.129999995,105287,30.0,-0.800000012,3,90.0,78.30000305,-62.63999939,Canada,Alberta,ON_HOLD,,564,26,,http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt,Nike Men's Deutschland Weltmeister Winners Bl,30.0,0,9/9/2016 10:52,First Class
DEBIT,2,1,44.20000076,129.9900055,Late delivery,1,18,Men's Footwear,Lilburn,EE. UU.,XXXXXXXXX,Dorothy,4234,Spencer,XXXXXXXXX,Consumer,GA,355 Wishing Rise Ledge,30047.0,4,Apparel,33.90219879,-84.15373993,Pacific Asia,Allahabad,India,4234,3/9/2016 10:04,29692,403,0.0,0.0,74285,129.9900055,0.340000004,1,129.9900055,129.9900055,44.20000076,South Asia,Uttar Pradesh,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/11/2016 10:04,First Class
DEBIT,4,4,115.0999985,244.8999939,Shipping on time,0,46,Indoor/Outdoor Games,Annandale,EE. UU.,XXXXXXXXX,Beverly,3562,Chase,XXXXXXXXX,Home Office,VA,1023 Rocky Hollow,22003.0,7,Fan Shop,38.82551575,-77.21334839,LATAM,Tuxtla Gutiérrez,México,3562,5/3/2017 20:21,58493,1014,5.0,0.02,146402,49.97999954,0.469999999,5,249.8999939,244.8999939,115.0999985,Central America,Chiapas,ON_HOLD,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,5/7/2017 20:21,Standard Class
DEBIT,2,1,217.4799957,434.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Deborah,6893,Smith,XXXXXXXXX,Consumer,PR,3235 Merry Way,725.0,3,Footwear,18.26543236,-66.37055206,Pacific Asia,Dalian,China,6893,10/30/2015 19:53,20746,191,64.98999786,0.129999995,51842,99.98999786,0.5,5,499.9500122,434.9599915,217.4799957,Eastern Asia,Liaoning,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/1/2015 19:53,First Class
DEBIT,4,4,2.230000019,185.9900055,Shipping on time,0,48,Water Sports,Bronx,EE. UU.,XXXXXXXXX,Randy,6186,Figueroa,XXXXXXXXX,Corporate,NY,547 Cinder Oak Glade,10462.0,7,Fan Shop,40.83794022,-73.85604858,LATAM,Cuernavaca,México,6186,3/17/2017 6:13,55233,1073,14.0,0.07,138138,199.9900055,0.01,1,199.9900055,185.9900055,2.230000019,Central America,Morelos,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/21/2017 6:13,Standard Class
PAYMENT,5,4,12.73999977,127.4499969,Late delivery,1,46,Indoor/Outdoor Games,Plainfield,EE. UU.,XXXXXXXXX,Sharon,6038,Brooks,XXXXXXXXX,Consumer,NJ,9526 Blue Manor,7060.0,7,Fan Shop,40.61737061,-74.41967773,Pacific Asia,Bekasi,Indonesia,6038,11/14/2015 13:02,21754,1014,22.48999977,0.150000006,54424,49.97999954,0.100000001,3,149.9400024,127.4499969,12.73999977,Southeast Asia,Java Occidental,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,11/19/2015 13:02,Standard Class
DEBIT,2,2,58.24000168,181.9900055,Shipping on time,0,48,Water Sports,Hamilton,EE. UU.,XXXXXXXXX,Janet,241,Carter,XXXXXXXXX,Corporate,OH,9439 Pleasant Rise Falls,45013.0,7,Fan Shop,36.72526169,-119.7846375,LATAM,Barquisimeto,Venezuela,241,5/22/2017 19:06,59791,1073,18.0,0.090000004,149651,199.9900055,0.319999993,1,199.9900055,181.9900055,58.24000168,South America,Lara,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,5/24/2017 19:06,Second Class
TRANSFER,0,0,43.20000076,179.9900055,Shipping on time,0,48,Water Sports,Chicago,EE. UU.,XXXXXXXXX,Mary,6814,May,XXXXXXXXX,Consumer,IL,1982 Rocky Parkway,60619.0,7,Fan Shop,41.89599609,-87.676857,LATAM,Morelia,México,6814,3/6/2015 3:45,4396,1073,20.0,0.100000001,11005,199.9900055,0.239999995,1,199.9900055,179.9900055,43.20000076,Central America,Michoacán,PENDING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,3/6/2015 15:45,Same Day
DEBIT,2,2,-78.09999847,111.5699997,Shipping on time,0,29,Shop By Sport,Vega Baja,Puerto Rico,XXXXXXXXX,Stephen,9697,Williams,XXXXXXXXX,Consumer,PR,4849 Clear Blossom Turnabout,693.0,5,Golf,18.44484711,-66.38641357,Pacific Asia,Bendigo,Australia,9697,1/30/2016 19:04,27046,627,8.399999619,0.07,67764,39.99000168,-0.699999988,3,119.9700012,111.5699997,-78.09999847,Oceania,Victoria,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/1/2016 19:04,Second Class
DEBIT,5,4,54.40000153,120.8899994,Late delivery,1,18,Men's Footwear,Bowling Green,EE. UU.,XXXXXXXXX,Jose,12351,Deleon,XXXXXXXXX,Corporate,KY,6528 Round Private,42101.0,4,Apparel,37.1289444,-86.29595184,USCA,Philadelphia,Estados Unidos,12351,4/7/2016 11:57,31684,403,9.100000381,0.07,79175,129.9900055,0.449999988,1,129.9900055,120.8899994,54.40000153,East of USA,Pensilvania,ON_HOLD,19140.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/12/2016 11:57,Standard Class
DEBIT,2,4,67.5,224.9900055,Advance shipping,0,43,Camping & Hiking,Panorama City,EE. UU.,XXXXXXXXX,Jonathan,9249,Costa,XXXXXXXXX,Consumer,CA,849 Noble Apple Private,91402.0,7,Fan Shop,39.78001022,-121.6163712,Europe,Toulouse,Francia,9249,9/10/2015 0:41,17266,957,75.0,0.25,43179,299.980011,0.300000012,1,299.980011,224.9900055,67.5,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,ON_HOLD,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/12/2015 0:41,Standard Class
DEBIT,5,4,47.52000046,98.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Shawn,465,Smith,XXXXXXXXX,Consumer,PR,5985 Red Cider Corner,725.0,3,Footwear,18.22563362,-66.04745483,Europe,Granada,España,465,7/28/2015 18:58,14304,191,1.0,0.01,35795,99.98999786,0.479999989,1,99.98999786,98.98999786,47.52000046,Southern Europe,Andalucía,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/2/2015 18:58,Standard Class
DEBIT,5,4,-42.52999878,189.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,7566,Smith,XXXXXXXXX,Consumer,PR,4896 Heather Pond Rise,725.0,5,Golf,18.26937485,-66.37060547,Africa,Abidjan,Costa de Marfil,7566,12/22/2016 11:04,49424,502,11.0,0.059999999,123543,50.0,-0.230000004,4,200.0,189.0,-42.52999878,West Africa,Lagunes,ON_HOLD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/27/2016 11:04,Standard Class
TRANSFER,5,4,-67.69999695,363.980011,Late delivery,1,45,Fishing,Chicago,EE. UU.,XXXXXXXXX,Roy,12205,Smith,XXXXXXXXX,Corporate,IL,1832 Indian Branch Beach,60617.0,7,Fan Shop,41.89603806,-87.67301941,Pacific Asia,Rangún,Myanmar (Birmania),12205,2/23/2016 16:55,28684,1004,36.0,0.090000004,71794,399.980011,-0.189999998,1,399.980011,363.980011,-67.69999695,Southeast Asia,Rangún,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/28/2016 16:55,Standard Class
PAYMENT,0,0,9.979999542,113.3700027,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,1360,Jones,XXXXXXXXX,Home Office,PR,9922 Harvest Pond Acres,725.0,5,Golf,18.24877739,-66.37059784,Pacific Asia,Ankara,Turquía,1360,10/15/2016 3:06,44743,627,6.599999905,0.059999999,111749,39.99000168,0.090000004,3,119.9700012,113.3700027,9.979999542,West Asia,Ankara,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/15/2016 15:06,Same Day
DEBIT,5,4,29.0,99.98999786,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Donna,8103,Jones,XXXXXXXXX,Consumer,PR,7851 Clear Rise Edge,725.0,3,Footwear,18.20577622,-66.37051392,USCA,Virginia Beach,Estados Unidos,8103,6/17/2016 12:23,36549,191,0.0,0.0,91244,99.98999786,0.289999992,1,99.98999786,99.98999786,29.0,South of  USA ,Virginia,COMPLETE,23464.0,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/22/2016 12:23,Standard Class
TRANSFER,2,1,16.79999924,48.0,Late delivery,1,7,Hockey,Lakewood,EE. UU.,XXXXXXXXX,Mary,10778,Mercado,XXXXXXXXX,Consumer,OH,5945 Umber Crossing,44107.0,2,Fitness,40.15167236,-82.84295654,LATAM,San Miguelito,Panamá,10778,4/26/2015 15:46,7924,134,2.0,0.039999999,19801,25.0,0.349999994,2,50.0,48.0,16.79999924,Central America,Panamá,PROCESSING,,134,7,,http://images.acmesports.sports/Nike+Women%27s+Legend+V-Neck+T-Shirt,Nike Women's Legend V-Neck T-Shirt,25.0,0,4/28/2015 15:46,First Class
TRANSFER,4,4,25.90999985,95.98000336,Shipping on time,0,37,Electronics,Albuquerque,EE. UU.,XXXXXXXXX,Susan,10834,Sullivan,XXXXXXXXX,Corporate,NM,4543 Cinder Link,87105.0,6,Outdoors,35.06517029,-106.6699524,Pacific Asia,Sincan,Turquía,10834,11/3/2016 13:04,46073,822,0.0,0.0,115172,47.99000168,0.270000011,2,95.98000336,95.98000336,25.90999985,West Asia,Ankara,PENDING,,822,37,,http://images.acmesports.sports/Titleist+Pro+V1x+High+Numbers+Golf+Balls,Titleist Pro V1x High Numbers Golf Balls,47.99000168,0,11/7/2016 13:04,Standard Class
PAYMENT,3,2,64.20999908,183.4499969,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Ursula,20470,Robbins,XXXXXXXXX,Consumer,PR,9627 Honey Trail,725.0,4,Apparel,18.28621864,-66.03705597,Pacific Asia,Canberra,Australia,20470,1/27/2018 19:06,76917,1363,32.36999893,0.150000006,180232,215.8200073,0.349999994,1,215.8200073,183.4499969,64.20999908,Oceania,Territorio de la Capital Australiana,PENDING_PAYMENT,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,1/30/2018 19:06,Second Class
DEBIT,2,1,20.55999947,181.9299927,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,EE. UU.,XXXXXXXXX,Laura,4959,Baldwin,XXXXXXXXX,Home Office,NY,226 Rustic Highlands,11218.0,7,Fan Shop,40.67176056,-73.94520569,Europe,Magnitogorsk,Rusia,4959,1/13/2017 21:54,50962,1014,17.98999977,0.090000004,127364,49.97999954,0.109999999,4,199.9199982,181.9299927,20.55999947,Eastern Europe,Cheliábinsk,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/15/2017 21:54,First Class
CASH,4,4,61.09999847,174.5700073,Shipping on time,0,17,Cleats,San Diego,EE. UU.,XXXXXXXXX,Mark,10625,Davis,XXXXXXXXX,Consumer,CA,7802 Green Willow Extension,92115.0,4,Apparel,32.75856018,-117.0881882,USCA,New York City,Estados Unidos,10625,4/17/2016 1:05,32338,365,5.400000095,0.029999999,80876,59.99000168,0.349999994,3,179.9700012,174.5700073,61.09999847,East of USA,Nueva York,CLOSED,10035.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/21/2016 1:05,Standard Class
DEBIT,2,4,35.68999863,105.5800018,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Julie,2991,Francis,XXXXXXXXX,Consumer,PR,9552 Quaking Edge,725.0,4,Apparel,18.28241539,-66.37052155,LATAM,Lima,Perú,2991,1/10/2015 15:13,661,365,14.39999962,0.119999997,1622,59.99000168,0.340000004,2,119.9800034,105.5800018,35.68999863,South America,Lima (ciudad),ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/12/2015 15:13,Standard Class
DEBIT,2,4,17.92000008,63.99000168,Advance shipping,0,2,Soccer,Philadelphia,EE. UU.,XXXXXXXXX,Lauren,6591,Smith,XXXXXXXXX,Home Office,PA,6163 Lazy Pointe,19145.0,2,Fitness,39.95962143,-75.24511719,Europe,Barcelona,España,6591,6/26/2017 23:25,62201,24,16.0,0.200000003,155517,79.98999786,0.280000001,1,79.98999786,63.99000168,17.92000008,Southern Europe,Cataluña,COMPLETE,,24,2,,http://images.acmesports.sports/Elevation+Training+Mask+2.0,Elevation Training Mask 2.0,79.98999786,0,6/28/2017 23:25,Standard Class
PAYMENT,2,4,38.38000107,79.97000122,Advance shipping,0,46,Indoor/Outdoor Games,Brooklyn,EE. UU.,XXXXXXXXX,Nicole,11277,Gordon,XXXXXXXXX,Consumer,NY,797 Middle Jetty,11229.0,7,Fan Shop,40.65381622,-73.94403839,Pacific Asia,Koshigaya,Japón,11277,10/29/2015 17:37,20671,1014,19.98999977,0.200000003,51656,49.97999954,0.479999989,2,99.95999908,79.97000122,38.38000107,Eastern Asia,Saitama,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/31/2015 17:37,Standard Class
TRANSFER,3,4,4.400000095,50.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Anna,1442,Smith,XXXXXXXXX,Corporate,PR,9731 Lost Creek Hollow,725.0,5,Golf,18.28960228,-66.37055206,USCA,Mesa,Estados Unidos,1442,4/17/2016 13:00,32372,502,0.0,0.0,80958,50.0,0.090000004,1,50.0,50.0,4.400000095,West of USA ,Arizona,PENDING,85204.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/20/2016 13:00,Standard Class
PAYMENT,3,4,5.510000229,11.23999977,Advance shipping,0,36,Golf Balls,Caguas,Puerto Rico,XXXXXXXXX,Beverly,7202,Smith,XXXXXXXXX,Consumer,PR,3506 Heather Berry Round,725.0,6,Outdoors,18.22836685,-66.3706131,USCA,New York City,Estados Unidos,7202,7/27/2016 23:53,39322,793,3.75,0.25,98156,14.98999977,0.49000001,1,14.98999977,11.23999977,5.510000229,East of USA,Nueva York,PENDING_PAYMENT,10035.0,793,36,,http://images.acmesports.sports/Hirzl+Women%27s+Hybrid+Golf+Glove,Hirzl Women's Hybrid Golf Glove,14.98999977,0,7/30/2016 23:53,Standard Class
CASH,4,4,198.4299927,472.4500122,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Ruth,12386,Mccarthy,XXXXXXXXX,Consumer,PR,7004 Hazy Lake Townline,725.0,3,Footwear,18.25929451,-66.37052155,USCA,Dover,Estados Unidos,12386,7/20/2016 3:03,38783,191,27.5,0.059999999,96833,99.98999786,0.419999987,5,499.9500122,472.4500122,198.4299927,East of USA,Nuevo Hampshire,CLOSED,3820.0,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/24/2016 3:03,Standard Class
DEBIT,6,4,170.2700043,395.980011,Late delivery,1,45,Fishing,Brooklyn,EE. UU.,XXXXXXXXX,Mary,9695,Cruz,XXXXXXXXX,Home Office,NY,8109 Clear Beach,11216.0,7,Fan Shop,40.67913818,-73.94405365,USCA,Hackensack,Estados Unidos,9695,4/6/2016 10:02,31610,1004,4.0,0.01,78993,399.980011,0.430000007,1,399.980011,395.980011,170.2700043,East of USA,Nueva Jersey,COMPLETE,7601.0,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,4/12/2016 10:02,Standard Class
PAYMENT,5,4,33.16999817,114.3899994,Late delivery,1,18,Men's Footwear,Laredo,EE. UU.,XXXXXXXXX,Wayne,10286,Curtis,XXXXXXXXX,Home Office,TX,7192 Lost Bank,78046.0,4,Apparel,27.47508431,-99.46860504,USCA,Milwaukee,Estados Unidos,10286,8/10/2016 5:39,40229,403,15.60000038,0.119999997,100383,129.9900055,0.289999992,1,129.9900055,114.3899994,33.16999817,US Center ,Wisconsin,PENDING_PAYMENT,53209.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/15/2016 5:39,Standard Class
DEBIT,2,1,60.88000107,173.9299927,Late delivery,1,46,Indoor/Outdoor Games,Winnetka,EE. UU.,XXXXXXXXX,Mary,6639,Smith,XXXXXXXXX,Corporate,CA,5737 Honey Meadow,91306.0,7,Fan Shop,34.17499161,-118.5710144,Africa,Antsiranana,Madagascar,6639,11/26/2016 21:58,47674,1014,25.98999977,0.129999995,119214,49.97999954,0.349999994,4,199.9199982,173.9299927,60.88000107,East Africa,Diana,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,11/28/2016 21:58,First Class
TRANSFER,6,4,33.20000076,166.0,Late delivery,1,24,Women's Apparel,Brighton,EE. UU.,XXXXXXXXX,Mary,5311,Smith,XXXXXXXXX,Corporate,MA,5198 Colonial Loop,2135.0,5,Golf,42.34962845,-71.15328217,Pacific Asia,Bahawalpur,Pakistán,5311,12/9/2015 19:29,23485,502,34.0,0.170000002,58756,50.0,0.200000003,4,200.0,166.0,33.20000076,South Asia,Punyab,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/15/2015 19:29,Standard Class
CASH,5,4,64.93000031,147.5800018,Late delivery,1,17,Cleats,Richmond,EE. UU.,XXXXXXXXX,Mary,11735,Acevedo,XXXXXXXXX,Corporate,TX,1800 Quiet Creek Stead,77469.0,4,Apparel,29.58152199,-95.76487732,Pacific Asia,Changchun,China,11735,12/9/2015 6:52,23449,365,32.38999939,0.180000007,58677,59.99000168,0.439999998,3,179.9700012,147.5800018,64.93000031,Eastern Asia,Jilin,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/14/2015 6:52,Standard Class
